"cod_ibge";"id_familias";"id_pessoas";"vlr_renda_media_fam";"cod_local_domic_fam";"cod_especie_domic_fam";"qtd_comodos_domic_fam";"qtd_comodos_dormitorio_fam";"cod_material_piso_fam";"cod_material_domic_fam";"cod_agua_canalizada_fam";"cod_abaste_agua_domic_fam";"cod_banheiro_domic_fam";"cod_escoa_sanitario_domic_fam";"cod_destino_lixo_domic_fam";"cod_iluminacao_domic_fam";"cod_calcamento_domic_fam";"cod_sexo_pessoa";"dta_nasc_pessoa";"cod_parentesco_rf_pessoa";"cod_raca_cor_pessoa";"cod_local_nascimento_pessoa";"cod_certidao_registrada_pessoa";"cod_deficiencia_memb";"cod_sabe_ler_escrever_memb";"ind_frequenta_escola_memb";"cod_escola_local_memb";"cod_curso_frequenta_memb";"cod_ano_serie_frequenta_memb";"cod_curso_frequentou_pessoa_memb";"cod_ano_serie_frequentou_memb";"cod_concluiu_frequentou_memb";"cod_trabalhou_memb";"cod_afastado_trab_memb";"cod_agricultura_trab_memb";"cod_principal_trab_memb";"val_remuner_emprego_memb";"cod_trabalho_12_meses_memb";"qtd_meses_12_meses_memb";"val_renda_bruta_12_meses_memb";"val_renda_doacao_memb";"val_renda_aposent_memb";"val_renda_seguro_desemp_memb";"val_renda_pensao_alimen_memb";"val_outras_rendas_memb";"dat_atualizacao_familia";"dat_cadastramento_fam"
2602407;4943;18867;5000;1;1;5;2;2;1;1;1;1;3;1;1;1;2;2005-07-23;3;4;1;1;2;1;1;1;5;4;;;;;;;;;;;;;0;;0;;2015-03-23;2007-10-18
2602407;4943;17777;5000;1;1;5;2;2;1;1;1;1;3;1;1;1;1;2009-03-27;3;4;1;1;2;2;1;1;5;1;;;;;;;;;;;;;0;;0;;2015-03-23;2007-10-18
2602407;4943;15159;5000;1;1;5;2;2;1;1;1;1;3;1;1;1;2;2012-02-11;3;4;1;1;2;1;1;1;1;;;;;;;;;;;;;;0;;0;;2015-03-23;2007-10-18
2602407;4943;11595;5000;1;1;5;2;2;1;1;1;1;3;1;1;1;2;2014-07-08;3;4;1;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-03-23;2007-10-18
2602407;5938;14525;0;1;1;1;1;2;2;2;2;2;;1;1;1;2;1975-04-27;1;4;1;2;2;1;3;;;;4;3;2;2;2;;;0;2;;;0;0;0;0;0;2015-03-24;2008-01-24
2602407;5938;25218;0;1;1;1;1;2;2;2;2;2;;1;1;1;1;2003-09-20;3;4;1;1;2;1;1;1;5;6;;;;;;;;;;;;;0;;0;;2015-03-24;2008-01-24
2602407;4550;14457;12000;1;1;7;3;5;1;1;1;1;3;1;1;1;2;1968-05-06;1;1;1;1;2;1;3;;;;4;4;2;2;2;;;0;2;;;0;0;0;0;252;2015-07-29;2008-02-01
2602407;4550;15214;12000;1;1;7;3;5;1;1;1;1;3;1;1;1;1;1966-07-20;2;1;2;1;2;1;3;;;;4;4;1;1;;1;2;350;1;12;4200;0;0;0;0;0;2015-07-29;2008-02-01
2602407;4550;22358;12000;1;1;7;3;5;1;1;1;1;3;1;1;1;2;1999-02-17;3;1;1;1;2;1;1;1;7;1;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-29;2008-02-01
2602407;4550;22390;12000;1;1;7;3;5;1;1;1;1;3;1;1;1;2;1999-12-06;3;1;1;1;2;1;1;1;5;8;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-29;2008-02-01
2602407;4550;29060;12000;1;1;7;3;5;1;1;1;1;3;1;1;1;2;2001-11-03;3;1;1;1;2;1;1;1;5;7;;;;;;;;;;;;;0;;0;;2015-07-29;2008-02-01
2602407;3754;23399;0;1;1;5;2;2;1;1;1;1;1;1;1;1;2;1960-03-20;1;4;1;1;2;2;4;;;;;;;2;2;;;0;2;;;0;0;0;0;0;2015-05-28;2008-03-11
2602407;3754;24273;0;1;1;5;2;2;1;1;1;1;1;1;1;1;1;2002-05-09;3;4;2;1;2;1;1;1;5;6;;;;;;;;;;;;;0;;0;;2015-05-28;2008-03-11
2602407;4209;18976;4000;2;1;3;1;2;1;1;1;1;1;1;1;1;2;1994-02-03;1;2;2;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;80;2015-03-13;2015-03-13
2602407;4209;16066;4000;2;1;3;1;2;1;1;1;1;1;1;1;1;1;1989-08-24;2;4;2;1;2;1;3;;;;5;8;1;2;2;;;0;2;;;0;0;0;0;0;2015-03-13;2015-03-13
2606804;5965;26421;26200;1;1;5;2;5;1;1;1;1;3;1;1;1;2;1970-01-06;1;1;2;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;0;2015-08-12;2002-06-06
2606804;5965;25649;26200;1;1;5;2;5;1;1;1;1;3;1;1;1;1;1971-08-05;2;1;1;1;2;1;3;;;;5;6;2;1;;2;4;788;1;12;9686;0;0;0;0;0;2015-08-12;2002-06-06
2606804;5965;10668;26200;1;1;5;2;5;1;1;1;1;3;1;1;1;2;1999-04-27;3;4;2;1;2;1;1;1;7;2;;;;2;2;;;0;2;;;0;0;0;0;0;2015-08-12;2002-06-06
2606804;4278;23504;47100;1;1;5;2;5;1;1;1;1;3;1;1;1;2;1959-05-10;1;4;2;2;2;1;3;;;;5;7;2;2;2;;;0;2;;;100;0;0;0;0;2015-08-17;2002-06-06
2606804;4278;23671;47100;1;1;5;2;5;1;1;1;1;3;1;1;1;1;1994-08-11;3;4;2;1;2;1;3;;;;5;6;2;1;;2;4;842;1;12;10104;0;0;0;0;0;2015-08-17;2002-06-06
2606804;4590;27437;5000;1;1;5;2;2;1;1;1;1;3;1;1;1;2;1977-05-05;1;2;1;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;0;2015-05-19;2002-06-06
2606804;4590;22106;5000;1;1;5;2;2;1;1;1;1;3;1;1;1;1;1979-09-21;2;1;2;1;2;1;3;;;;8;3;1;1;;2;1;200;1;9;1800;0;0;0;0;0;2015-05-19;2002-06-06
2606804;4590;16083;5000;1;1;5;2;2;1;1;1;1;3;1;1;1;2;2013-08-25;3;4;2;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-05-19;2002-06-06
2606804;5112;20786;0;1;1;6;3;5;1;1;1;1;3;1;1;3;2;1986-12-09;1;4;2;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;0;2015-04-01;2002-06-06
2606804;5112;24370;0;1;1;6;3;5;1;1;1;1;3;1;1;3;2;2004-05-08;3;4;2;1;2;1;2;1;5;5;;;;;;;;;;;;;0;;0;;2015-04-01;2002-06-06
2606804;5112;26613;0;1;1;6;3;5;1;1;1;1;3;1;1;3;2;2006-07-27;3;4;2;1;2;2;2;1;5;2;;;;;;;;;;;;;0;;0;;2015-04-01;2002-06-06
2606804;5112;19503;0;1;1;6;3;5;1;1;1;1;3;1;1;3;1;2009-08-01;3;4;2;1;2;2;2;1;2;;;;;;;;;;;;;;0;;0;;2015-04-01;2002-06-06
2606804;5758;17448;15700;1;1;5;2;2;2;1;1;1;3;1;1;3;2;1971-04-14;1;4;1;1;2;1;3;;;;4;4;1;2;2;;;0;2;;;0;0;0;0;0;2015-07-07;2002-06-12
2606804;5758;14551;15700;1;1;5;2;2;2;1;1;1;3;1;1;3;1;1998-11-01;3;4;2;1;2;1;1;1;7;1;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-07;2002-06-12
2606804;5758;27603;15700;1;1;5;2;2;2;1;1;1;3;1;1;3;2;1995-04-27;3;1;1;1;2;1;1;1;7;3;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-07;2002-06-12
2606804;5758;27404;15700;1;1;5;2;2;2;1;1;1;3;1;1;3;1;1993-12-23;3;1;1;1;2;1;3;;;;8;3;1;1;;2;4;788;1;12;9456;0;0;0;0;0;2015-07-07;2002-06-12
2606804;5758;28712;15700;1;1;5;2;2;2;1;1;1;3;1;1;3;1;2000-07-19;3;4;2;1;2;1;1;1;5;9;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-07;2002-06-12
2606804;2062;13777;5000;1;1;5;2;5;1;1;1;1;3;1;2;3;2;1971-11-29;1;4;1;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;0;2015-02-25;2002-06-12
2606804;2062;15660;5000;1;1;5;2;5;1;1;1;1;3;1;2;3;2;1999-10-04;3;4;2;1;2;1;1;1;7;1;;;;2;2;;;0;2;;;0;0;0;0;0;2015-02-25;2002-06-12
2606804;2062;21244;5000;1;1;5;2;5;1;1;1;1;3;1;2;3;1;2005-02-24;3;4;2;1;2;1;1;1;5;5;;;;;;;;;;;;;0;;0;;2015-02-25;2002-06-12
2606804;2062;20667;5000;1;1;5;2;5;1;1;1;1;3;1;2;3;1;1971-01-11;2;4;1;1;2;1;3;;;;5;5;2;1;;2;1;200;1;12;2400;0;0;0;0;0;2015-02-25;2002-06-12
2606804;1096;25824;21600;1;1;4;2;2;1;1;1;1;3;1;1;1;2;1972-01-16;1;4;2;1;2;1;3;;;;8;3;1;1;;2;1;400;1;12;4800;0;0;0;0;0;2015-04-27;2002-06-15
2606804;1096;17288;21600;1;1;4;2;2;1;1;1;1;3;1;1;1;2;1998-12-11;3;4;2;1;2;1;1;1;7;2;;;;2;2;;;0;2;;;0;0;0;0;0;2015-04-27;2002-06-15
2606804;1096;29208;21600;1;1;4;2;2;1;1;1;1;3;1;1;1;1;1993-03-12;3;4;2;1;2;1;3;;;;8;3;1;1;;2;10;500;1;6;3000;0;0;0;0;0;2015-04-27;2002-06-15
2606804;1143;10828;22500;2;1;6;2;5;1;1;1;1;3;1;1;3;2;1972-09-07;1;2;1;1;2;1;3;;;;4;2;2;2;2;;;0;2;;;0;0;0;0;0;2015-07-08;2002-06-15
2606804;1143;19469;22500;2;1;6;2;5;1;1;1;1;3;1;1;3;1;1993-10-10;3;4;1;1;2;1;1;1;7;2;;;;1;;2;4;788;1;12;9456;0;0;0;0;0;2015-07-08;2002-06-15
2606804;1143;13420;22500;2;1;6;2;5;1;1;1;1;3;1;1;3;1;2005-11-01;3;4;2;1;2;2;1;1;5;1;;;;;;;;;;;;;;;;;2015-07-08;2002-06-15
2606804;1143;10491;22500;2;1;6;2;5;1;1;1;1;3;1;1;3;2;1997-11-15;3;2;1;1;2;1;1;1;7;3;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-08;2002-06-15
2606804;1143;12127;22500;2;1;6;2;5;1;1;1;1;3;1;1;3;2;1995-07-08;3;4;1;1;2;1;1;1;5;9;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-08;2002-06-15
2606804;1143;14406;22500;2;1;6;2;5;1;1;1;1;3;1;1;3;2;1996-10-25;3;4;1;1;2;1;1;1;5;7;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-08;2002-06-15
2606804;3832;28286;35000;1;1;5;2;5;1;1;2;1;1;1;1;1;2;1954-09-17;1;4;2;1;2;1;3;;;;5;5;2;1;;2;1;350;1;12;4200;0;0;0;0;0;2015-04-08;2002-08-08
2606804;5144;14593;5000;1;1;4;1;2;2;1;1;1;3;1;1;3;2;1975-04-04;1;4;2;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;100;0;0;0;0;2015-06-15;2002-08-15
2606804;5144;28384;5000;1;1;4;1;2;2;1;1;1;3;1;1;3;2;2011-02-14;5;1;2;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-06-15;2002-08-15
2606804;5686;15662;39400;2;1;5;2;2;1;2;2;1;3;3;2;3;2;1965-09-20;1;4;2;1;2;1;3;;;;4;4;2;1;;1;5;788;1;12;9456;0;0;0;0;0;2015-08-03;2002-08-15
2606804;5686;13202;39400;2;1;5;2;2;1;2;2;1;3;3;2;3;1;1998-07-14;3;4;2;1;2;1;1;1;7;3;;;;2;2;;;0;2;;;0;0;0;0;0;2015-08-03;2002-08-15
2606804;1227;13652;15400;1;1;6;2;5;1;1;1;1;3;1;1;1;2;1972-11-19;1;4;2;1;2;1;3;;;;8;3;1;1;;2;1;250;1;3;750;0;0;0;400;0;2015-08-04;2002-08-21
2606804;1227;18379;15400;1;1;6;2;5;1;1;1;1;3;1;1;1;1;2009-02-05;3;4;2;1;2;2;1;1;3;;;;;;;;;;;;;;0;;0;;2015-08-04;2002-08-21
2606804;1227;13631;15400;1;1;6;2;5;1;1;1;1;3;1;1;1;2;2004-07-04;3;1;2;1;2;1;1;1;5;5;;;;;;;;;;;;;0;;0;;2015-08-04;2002-08-21
2606804;2908;21437;72800;1;1;5;2;5;1;1;1;1;5;1;1;1;1;1965-07-29;1;4;1;2;2;2;3;;;;;;;1;;2;4;800;1;7;5600;0;0;0;0;0;2015-06-15;2002-07-14
2606804;2908;22198;72800;1;1;5;2;5;1;1;1;1;5;1;1;1;2;1964-05-04;2;4;2;2;2;1;3;;;;4;4;1;1;;2;3;788;1;12;9456;0;0;0;0;0;2015-06-15;2002-07-14
2606804;2908;11849;72800;1;1;5;2;5;1;1;1;1;5;1;1;1;1;1989-01-05;3;4;2;1;2;1;3;;;;8;3;1;1;;2;4;930;1;12;11160;0;0;0;0;0;2015-06-15;2002-07-14
2606804;1120;25905;20000;1;1;5;2;5;2;1;2;1;2;1;1;1;2;1981-01-16;1;4;2;2;2;1;3;;;;5;7;2;2;2;;;0;2;;;0;0;0;0;0;2015-04-27;2002-08-22
2606804;1120;25103;20000;1;1;5;2;5;2;1;2;1;2;1;1;1;1;1970-04-29;2;4;2;1;2;1;3;;;;5;8;2;1;;2;3;1000;1;12;12000;0;0;0;0;0;2015-04-27;2002-08-22
2606804;1120;18280;20000;1;1;5;2;5;2;1;2;1;2;1;1;1;2;2001-12-08;3;1;2;1;2;1;1;1;5;9;;;;;;;;;;;;;0;;0;;2015-04-27;2002-08-22
2606804;1120;14273;20000;1;1;5;2;5;2;1;2;1;2;1;1;1;1;2000-03-13;3;4;2;1;2;1;1;1;7;1;;;;2;2;;;0;2;;;0;0;0;0;0;2015-04-27;2002-08-22
2606804;1120;16071;20000;1;1;5;2;5;2;1;2;1;2;1;1;1;2;2004-09-21;3;4;2;1;2;1;2;1;5;6;;;;;;;;;;;;;0;;0;;2015-04-27;2002-08-22
2606804;1717;15507;3300;1;1;5;2;5;1;1;2;1;3;1;1;1;2;1977-07-09;1;4;2;1;2;1;3;;;;5;5;2;1;;2;1;100;1;12;1200;0;0;0;0;0;2015-03-23;2002-08-22
2606804;1717;26482;3300;1;1;5;2;5;1;1;2;1;3;1;1;1;1;2014-12-20;3;4;2;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-03-23;2002-08-22
2606804;4743;26907;12500;1;1;5;2;5;1;2;2;1;3;1;1;3;2;1981-02-24;1;4;2;1;2;1;3;;;;8;3;2;1;;1;1;250;1;12;3000;0;0;0;0;0;2015-07-06;2002-08-22
2606804;4743;29434;12500;1;1;5;2;5;1;2;2;1;3;1;1;3;2;2006-08-28;3;4;2;1;2;1;2;1;5;3;;;;;;;;;;;;;0;;0;;2015-07-06;2002-08-22
2606804;3902;18714;15700;1;1;5;2;2;1;1;1;1;3;1;1;1;2;1977-04-01;1;4;2;1;2;1;3;;;;5;5;2;1;;2;4;788;1;12;9456;0;0;0;0;0;2015-07-27;2002-09-07
2606804;3902;13526;15700;1;1;5;2;2;1;1;1;1;3;1;1;1;2;1996-05-23;3;4;2;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;0;2015-07-27;2002-09-07
2606804;3902;14935;15700;1;1;5;2;2;1;1;1;1;3;1;1;1;2;2001-06-08;3;4;2;1;2;1;2;1;4;7;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-27;2002-09-07
2606804;3902;17855;15700;1;1;5;2;2;1;1;1;1;3;1;1;1;2;1997-08-28;3;4;2;1;2;1;1;1;5;9;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-27;2002-09-07
2606804;3902;11511;15700;1;1;5;2;2;1;1;1;1;3;1;1;1;1;2011-09-19;3;4;2;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-07-27;2002-09-07
2606804;1286;25823;20000;2;1;6;2;2;4;1;1;1;1;1;1;1;2;1957-09-27;1;4;1;1;2;1;3;;;;5;5;2;2;2;;;0;2;;;0;0;0;0;0;2015-08-21;2002-09-07
2606804;1286;20050;20000;2;1;6;2;2;4;1;1;1;1;1;1;1;2;1993-05-23;5;4;2;1;2;1;3;;;;8;3;1;1;;2;4;1000;1;12;12000;0;0;0;0;0;2015-08-21;2002-09-07
2606804;1286;26091;20000;2;1;6;2;2;4;1;1;1;1;1;1;1;2;2002-05-23;5;1;2;1;2;1;1;1;5;7;;;;;;;;;;;;;0;;0;;2015-08-21;2002-09-07
2606804;1286;24552;20000;2;1;6;2;2;4;1;1;1;1;1;1;1;2;1990-04-16;5;4;1;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;0;2015-08-21;2002-09-07
2606804;2670;11020;3000;1;1;6;1;5;1;2;2;1;3;1;1;3;2;1957-07-06;1;2;1;1;2;2;4;;;;;;;2;2;;;0;2;;;30;0;0;0;0;2015-08-06;2003-03-13
2606804;5842;22374;13300;1;1;2;1;2;1;1;1;1;3;1;1;1;2;1974-05-01;1;4;1;1;2;1;3;;;;5;8;1;1;;2;1;400;1;12;4800;0;0;0;0;0;2015-05-28;2003-03-13
2606804;6246;16794;39400;1;1;5;2;2;1;1;1;1;3;1;1;1;2;1965-05-19;1;4;2;1;2;1;3;;;;5;6;2;2;2;;;0;2;;;0;0;0;0;0;2015-07-29;2003-03-13
2606804;6246;10297;39400;1;1;5;2;2;1;1;1;1;3;1;1;1;1;1996-05-12;3;4;2;1;2;1;3;;;;8;3;1;1;;2;4;788;1;12;9456;0;0;0;0;0;2015-07-29;2003-03-13
2606804;5663;15659;7000;1;1;4;1;2;2;1;1;1;3;1;1;3;2;1963-06-20;1;1;2;1;2;1;3;;;;4;4;1;2;2;;;0;2;;;70;0;0;0;0;2015-08-05;2003-03-13
2606804;1248;21563;3300;1;1;5;2;2;1;1;1;1;3;2;1;3;2;1974-07-20;1;4;2;1;2;1;3;;;;5;8;2;2;2;;;0;2;;;100;0;0;0;0;2015-03-12;2003-03-13
2606804;1248;11013;3300;1;1;5;2;2;1;1;1;1;3;2;1;3;1;2009-03-18;3;4;2;1;2;2;1;1;5;1;;;;;;;;;;;;;0;;0;;2015-03-12;2003-03-13
2606804;5569;26722;2500;1;1;5;2;2;2;1;1;1;3;1;1;1;2;1971-10-03;1;4;1;1;2;2;3;;;;4;3;2;2;2;;;0;2;;;100;0;0;0;0;2015-07-01;2003-03-13
2606804;5569;24341;2500;1;1;5;2;2;2;1;1;1;3;1;1;1;1;1964-03-16;2;4;1;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;0;2015-07-01;2003-03-13
2606804;5569;27357;2500;1;1;5;2;2;2;1;1;1;3;1;1;1;1;2003-08-18;3;1;2;1;2;1;1;1;5;6;;;;;;;;;;;;;0;;0;;2015-07-01;2003-03-13
2606804;5569;29116;2500;1;1;5;2;2;2;1;1;1;3;1;1;1;1;2001-01-06;3;4;2;1;2;2;1;1;5;6;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-01;2003-03-13
2606804;5330;10670;5000;1;1;5;2;5;1;1;1;1;1;2;1;3;2;1967-12-23;1;4;1;1;2;1;3;;;;4;1;2;2;2;;;0;2;;;50;0;0;0;0;2015-07-22;2003-03-13
2606804;4654;18676;10000;1;1;5;2;2;1;1;1;1;3;1;1;3;2;1954-08-13;1;4;2;1;2;1;3;;;;4;1;2;2;2;;;0;2;;;100;0;0;0;0;2015-06-03;2003-03-13
2606804;2912;26690;15700;2;1;5;2;2;1;1;1;1;3;1;1;1;2;1981-06-10;1;4;2;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;788;0;0;0;2015-07-22;2002-06-06
2606804;2912;26528;15700;2;1;5;2;2;1;1;1;1;3;1;1;1;2;1999-04-29;3;4;2;1;2;1;1;1;7;2;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-22;2002-06-06
2606804;2912;16620;15700;2;1;5;2;2;1;1;1;1;3;1;1;1;1;2001-10-13;3;4;2;1;2;1;1;1;5;7;;;;;;;;;;;;;0;;0;;2015-07-22;2002-06-06
2606804;2912;27056;15700;2;1;5;2;2;1;1;1;1;3;1;1;1;1;2004-01-27;3;4;2;1;2;1;1;1;5;6;;;;;;;;;;;;;0;;0;;2015-07-22;2002-06-06
2606804;2912;13848;15700;2;1;5;2;2;1;1;1;1;3;1;1;1;2;2013-12-19;3;1;2;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-07-22;2002-06-06
2606804;4794;10642;2600;1;1;5;2;2;2;2;2;1;3;1;3;1;2;1985-09-20;1;4;2;1;2;1;3;;;;5;8;1;1;;2;1;70;1;5;350;50;0;0;0;0;2015-08-19;2006-05-01
2606804;4794;19401;2600;1;1;5;2;2;2;2;2;1;3;1;3;1;1;2002-02-19;3;4;2;1;2;1;1;1;5;7;;;;;;;;;;;;;0;;0;;2015-08-19;2006-05-01
2606804;4794;10413;2600;1;1;5;2;2;2;2;2;1;3;1;3;1;2;2007-11-25;3;4;1;1;2;1;1;1;5;2;;;;;;;;;;;;;0;;0;;2015-08-19;2006-05-01
2606804;1294;17357;78800;1;1;5;2;5;1;1;1;1;3;1;1;1;2;1948-07-08;1;4;2;1;2;1;3;;;;5;5;2;2;2;;;0;2;;;0;788;0;0;0;2015-04-29;2006-07-15
2606804;1294;28158;78800;1;1;5;2;5;1;1;1;1;3;1;1;1;2;1929-04-20;6;4;2;1;1;1;3;;;;4;1;2;2;2;;;0;2;;;0;788;0;0;0;2015-04-29;2006-07-15
2606804;1278;22608;11300;1;1;7;2;5;1;1;1;1;3;1;1;1;2;1981-03-23;1;4;2;2;2;1;3;;;;8;3;1;1;;2;4;820;1;5;4100;0;0;0;0;0;2015-07-28;2006-07-25
2606804;1278;27750;11300;1;1;7;2;5;1;1;1;1;3;1;1;1;2;2004-09-06;3;4;2;1;2;1;2;1;5;6;;;;;;;;;;;;;0;;0;;2015-07-28;2006-07-25
2606804;1278;12184;11300;1;1;7;2;5;1;1;1;1;3;1;1;1;2;2000-06-22;3;4;2;1;2;1;1;1;7;2;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-28;2006-07-25
2606804;4568;11184;11400;1;1;4;1;2;2;1;1;1;3;1;1;3;2;1983-03-09;1;1;1;1;2;1;3;;;;8;3;1;1;;2;1;500;1;11;5500;0;0;0;0;0;2015-04-20;2006-07-29
2606804;4568;13619;11400;1;1;4;1;2;2;1;1;1;3;1;1;3;2;2006-12-02;3;4;2;1;2;1;1;1;5;7;;;;;;;;;;;;;0;;0;;2015-04-20;2006-07-29
2606804;4568;26697;11400;1;1;4;1;2;2;1;1;1;3;1;1;3;1;2008-11-03;3;4;2;1;2;1;1;1;3;;;;;;;;;;;;;;0;;0;;2015-04-20;2006-07-29
2606804;4568;17707;11400;1;1;4;1;2;2;1;1;1;3;1;1;3;2;2002-09-15;3;4;2;1;2;1;2;1;4;7;;;;;;;;;;;;;0;;0;;2015-04-20;2006-07-29
2606804;5637;22570;3300;1;1;5;2;5;2;1;1;1;3;1;1;3;2;1974-05-28;1;4;2;1;2;1;3;;;;4;2;2;2;2;;;0;2;;;100;0;0;0;0;2015-06-17;2006-12-26
2606804;5637;23072;3300;1;1;5;2;5;2;1;1;1;3;1;1;3;1;2006-02-26;3;4;2;1;2;1;1;1;5;3;;;;;;;;;;;;;0;;0;;2015-06-17;2006-12-26
2606804;5637;14456;3300;1;1;5;2;5;2;1;1;1;3;1;1;3;1;1997-08-25;3;4;2;1;2;1;1;1;8;3;;;;2;2;;;0;2;;;0;0;0;0;0;2015-06-17;2006-12-26
2606804;3519;19634;2200;1;1;5;2;2;1;1;1;1;3;1;3;3;2;1976-10-08;1;4;2;1;2;1;3;;;;5;5;2;1;;2;1;160;1;12;1920;0;0;0;0;0;2015-07-30;2007-01-02
2606804;3519;10234;2200;1;1;5;2;2;1;1;1;1;3;1;3;3;2;2005-12-28;3;4;1;1;2;1;1;1;5;4;;;;;;;;;;;;;0;;0;;2015-07-30;2007-01-02
2606804;3519;11582;2200;1;1;5;2;2;1;1;1;1;3;1;3;3;1;1997-12-13;3;4;1;1;2;1;1;1;10;;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-30;2007-01-02
2606804;3519;12222;2200;1;1;5;2;2;1;1;1;1;3;1;3;3;1;1999-08-26;3;4;1;1;2;1;1;1;10;;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-30;2007-01-02
2606804;3519;22786;2200;1;1;5;2;2;1;1;1;1;3;1;3;3;1;2001-09-10;3;4;1;1;2;1;1;1;5;5;;;;;;;;;;;;;0;;0;;2015-07-30;2007-01-02
2606804;3519;18047;2200;1;1;5;2;2;1;1;1;1;3;1;3;3;1;1995-09-11;3;4;1;1;2;1;1;1;10;;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-30;2007-01-02
2606804;3519;24926;2200;1;1;5;2;2;1;1;1;1;3;1;3;3;1;2013-04-04;3;4;2;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-07-30;2007-01-02
2606804;3500;11937;14000;1;1;6;4;2;1;1;1;1;3;1;1;1;2;1982-05-20;1;4;2;1;2;1;3;;;;4;4;1;2;2;;;0;2;;;0;0;0;0;0;2015-07-14;2007-05-21
2606804;3500;25515;14000;1;1;6;4;2;1;1;1;1;3;1;1;1;1;1979-06-29;2;4;1;1;2;1;3;;;;4;4;1;1;;2;1;700;1;12;8400;0;0;0;0;0;2015-07-14;2007-05-21
2606804;3500;12916;14000;1;1;6;4;2;1;1;1;1;3;1;1;1;1;2006-02-18;3;4;2;1;2;1;1;1;5;4;;;;;;;;;;;;;0;;0;;2015-07-14;2007-05-21
2606804;3500;23734;14000;1;1;6;4;2;1;1;1;1;3;1;1;1;1;2001-06-12;3;4;2;1;2;1;1;1;5;9;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-14;2007-05-21
2606804;3500;10368;14000;1;1;6;4;2;1;1;1;1;3;1;1;1;2;2000-06-27;3;1;2;1;2;1;1;1;7;1;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-14;2007-05-21
2606804;2284;28919;18800;1;1;6;2;5;1;1;1;1;3;2;1;3;2;1975-04-06;1;4;2;1;2;1;3;;;;5;5;2;2;2;;;0;2;;;0;0;0;0;0;2015-08-12;2008-12-05
2606804;2284;28259;18800;1;1;6;2;5;1;1;1;1;3;2;1;3;1;1976-09-22;2;4;2;1;2;1;3;;;;4;2;2;1;;2;1;752;1;12;9024;0;0;0;0;0;2015-08-12;2008-12-05
2606804;2284;20321;18800;1;1;6;2;5;1;1;1;1;3;2;1;3;2;2001-08-22;3;4;2;1;2;1;1;1;5;8;;;;;;;;;;;;;0;;0;;2015-08-12;2008-12-05
2606804;2284;22119;18800;1;1;6;2;5;1;1;1;1;3;2;1;3;2;1996-06-25;3;4;2;1;2;1;1;1;7;3;;;;2;2;;;0;2;;;0;0;0;0;0;2015-08-12;2008-12-05
2606804;5566;25289;39400;1;1;5;2;5;1;1;1;1;3;1;1;1;2;1952-07-06;1;1;2;1;2;1;3;;;;4;4;1;2;2;;;0;2;;;0;788;0;0;0;2015-05-15;2015-05-13
2606804;5566;21433;39400;1;1;5;2;5;1;1;1;1;3;1;1;1;1;1948-07-22;2;1;2;1;1;1;3;;;;8;3;1;2;2;;;0;2;;;0;788;0;0;0;2015-05-15;2015-05-13
2606804;5566;12084;39400;1;1;5;2;5;1;1;1;1;3;1;1;1;2;2002-02-01;3;4;2;1;2;1;2;1;5;9;;;;;;;;;;;;;0;;0;;2015-05-15;2015-05-13
